ConstrIndex	ExIndex	PlaceC	Phrase	Form	Role	Type	KeyLexemes
11642	41668	1	не	PART	отрицание	Modal	беситься
11642	41670	1	Это	PART	экспозиция	Modal	беситься
11642	41679	1	просто	PART		Modal	беситься
11642	41636	1	Вот	PART	дискурс	Modal	беситься,беситься
11642	41714	1	там	ADV	место	Circum	беситься,беситься
11644	41718	1	А	CONJ		Modal	беситься,беситься,беситься
16420	41717	1	А	CONJ	NULL	Modal	беситься,беситься,беситься,беситься
1077	41666	1	целое тысячелетие	Sacc	длительность	Circum	беситься,беситься,беситься,беситься,взбеситься,взбеситься,взбеситься,взбеситься
1079	41664	1	в глубине души	в + Sloc	место	Circum	беситься,беситься,беситься,беситься,взбеситься,взбеситься,взбеситься,взбеситься
1077	41659	1	так	ADV	степень	Circum	беситься,беситься,беситься,взбеситься,взбеситься,взбеситься
1077	41673	1	еще больше	ADV	степень	Circum	беситься,беситься,беситься,взбеситься,взбеситься,взбеситься
1077	41674	1	а	CONJ		Modal	беситься,беситься,беситься,взбеситься,взбеситься,взбеситься
1077	41690	1	Вот	PART	дискурс	Modal	беситься,беситься,беситься,взбеситься,взбеситься,взбеситься
1077	41707	1	всю ночь	Sacc	длительность	Circum	беситься,беситься,беситься,взбеситься,взбеситься,взбеситься
1080	36840	1	даже	PART	фокус	Modal	беситься,беситься,беситься,взбеситься,взбеситься,взбеситься
1080	41709	1	на рисовании	на + Sloc 	фоновая ситуация	Circum	беситься,беситься,беситься,взбеситься,взбеситься,взбеситься
1077	36832	1	в Москве	в + Sloc	место	Circum	беситься,беситься,взбеситься,взбеситься
1077	41649	1	пусть	PART		Modal	беситься,беситься,взбеситься,взбеситься
1077	41676	1	отчего	ADV	причина	Circum	беситься,беситься,взбеситься,взбеситься
1077	41684	1	Чего	ADV	причина	Modal	беситься,беситься,взбеситься,взбеситься
1077	41685	1	Так что	CONJ	мотивировка	Modal	беситься,беситься,взбеситься,взбеситься
1077	41691	1	всячески	ADV	степень	Circum	беситься,беситься,взбеситься,взбеситься
1077	41697	1	вовсю	ADV	степень	Circum	беситься,беситься,взбеситься,взбеситься
1077	41708	1	тогда	ADV	время	Circum	беситься,беситься,взбеситься,взбеситься
1078	41645	1	в этом прошлом	в + Sloc	время	Circum	беситься,беситься,взбеситься,взбеситься
1078	41665	1	Просто	PART		Modal	беситься,беситься,взбеситься,взбеситься
1079	41693	1	Иногда	ADV	узуальность	Circum	беситься,беситься,взбеситься,взбеситься
1080	41631	1	и	PART	усиление	Modal	беситься,беситься,взбеситься,взбеситься
1080	41635	1	на Ерофея Мученика	на + Sacc	время	Circum	беситься,беситься,взбеситься,взбеситься
1080	41643	1	вокруг	ADV	место	Circum	беситься,беситься,взбеситься,взбеситься
1080	41657	1	себе	PART		Modal	беситься,беситься,взбеситься,взбеситься
1080	41658	1	ведь	PART	дискурс	Modal	беситься,беситься,взбеситься,взбеситься
1077	36838	1	всё	PART	длительность	Modal	беситься,взбеситься
1077	36842	1	иногда	ADV	узуальность	Circum	беситься,взбеситься
1077	41641	1	уже	ADV		Modal	беситься,взбеситься
1077	41650	1	уже	ADV		Modal	беситься,взбеситься
1077	41655	1	Вторые сутки, как приехали,	Sacc	длительность	Circum	беситься,взбеситься
